"CL0222-2862-9-04","TM21P-88P(04)","0","1","1","1","2","1","1","1"
"CL0222-2867-2-50","TM18R-88(50)","1","1","1","1","0","1","1","1"
"CL0222-2884-1-13","TM21CP-88P(13)","1","1","1","1","1","1","1","1"
"CL0222-2893-2-50","TM21R-5C-88(50)","1","1","1","1","0","1","1","1"
"CL0222-2906-2-00","TM11R-5M2-88","0","1","1","1","0","1","1","1"
"CL0222-2916-6-00","TM23P-88P","0","1","1","1","0","1","1","1"
"CL0222-2929-8-50","TM22R-5C-88(50)","0","1","1","1","0","1","1","1"
"CL0222-2942-6-00","TM11R-5M2-DT-84","0","1","1","1","0","1","1","1"
"CL0222-2946-7-00","TM24RSG-5A-88","1","1","1","1","0","1","1","1"
"CL0222-2969-2-00","TM22AR-5B-3232D","0","1","1","1","0","1","1","1"
"CL0222-3712-1-50","TM5RSB-1616(50)","1","1","1","1","0","1","1","1"
"CL0222-4427-0-00","TM2RD-F44-DF4-160M","0","0","1","1","0","1","1","1"
"CL0222-4431-8-00","TM2RD-F44-3S-140M","0","0","1","1","0","1","1","1"
"CL0222-4432-0-20","TM2RD-F44-DF3-160K(20)","0","0","1","1","0","1","1","1"
"CL0225-0008-5-00","DN50-2628PC2","1","1","1","1","1","1","1","1"
"CL0230-0006-5-50","DX10-80S(50)","1","1","1","1","0","1","1","1"
"CL0230-0011-5-50","DX30-50P(50)","1","1","1","1","0","1","1","1"
"CL0230-0023-4-50","DX30A-28P(50)","0","1","1","1","0","1","1","1"
"CL0230-0024-7-50","DX30A-36P(50)","1","1","1","1","0","1","1","1"
"CL0230-0031-2-50","DX31A-36P(50)","1","1","1","1","0","1","1","1"
"CL0230-0032-5-50","DX31A-50P(50)","1","1","1","1","0","1","1","1"
"CL0230-0036-6-00","DX-20-CV","0","1","1","1","0","1","1","1"
"CL0230-0037-9-00","DX-28-CV","0","1","1","1","0","1","1","1"
"CL0230-0039-4-00","DX-50-CV","0","1","1","1","0","1","1","1"
"CL0230-0043-1-50","DX10A-100S(50)","0","0","1","1","0","1","1","1"
"CL0230-0047-2-50","DX10A-20S(50)","0","0","1","1","0","1","1","1"
"CL0230-0048-5-50","DX10A-28S(50)","0","0","1","1","0","1","1","1"
"CL0230-0049-8-50","DX10A-36S(50)","0","0","1","1","0","1","1","1"
"CL0230-0050-7-50","DX10A-50S(50)","0","0","1","1","0","1","1","1"
"CL0230-0051-0-50","DX10A-68S(50)","0","0","1","1","0","1","1","1"
"CL0230-0055-0-00","DX-28-CV1","0","1","1","1","0","1","1","1"
"CL0230-0084-9-50","DX20A-100S(50)","0","0","1","1","0","1","1","1"
"CL0230-0147-7-00","DX-50-CV3","1","1","1","1","1","1","1","1"
"CL0230-0156-8-50","DX20A-36S(50)","0","0","1","1","0","1","1","1"
"CL0230-5016-6-50","DX20M-50S(50)","1","1","1","1","0","1","1","1"
"CL0230-5030-7-00","DX30AM-80P","1","1","1","1","0","1","1","1"
"CL0230-5051-7-10","DX30M-14-CV(10)","1","1","1","1","1","1","1","1"
"CL0230-5052-0-00","DX30M-20-CV","0","1","1","1","1","1","1","1"
"CL0230-5052-0-10","DX30M-20-CV(10)","0","1","1","1","1","1","1","1"
"CL0230-5052-0-13","DX30M-20-CV(13)","0","1","1","1","1","1","1","1"
